081617_m_27-PA4-065.mp4	1
100909_w_65-PA1-006.mp4	1
073109_w_28-PA4-025.mp4	1
092714_m_64-PA2-077.mp4	1
111409_w_63-BL1-091.mp4	0
101209_w_61-PA2-005.mp4	1
080314_w_25-BL1-081.mp4	0
100509_w_43-PA2-034.mp4	1
100509_w_43-PA2-031.mp4	1
111914_w_63-PA4-055.mp4	1
080614_m_24-PA4-006.mp4	1
121813_w_65-PA3-053.mp4	1
111409_w_63-BL1-097.mp4	0
100509_w_43-PA2-033.mp4	1
100509_w_43-PA3-054.mp4	1
111609_m_65-PA1-060.mp4	1
083013_w_47-PA2-067.mp4	1
092509_w_51-PA3-043.mp4	1
111914_w_63-PA2-062.mp4	1
083009_w_42-BL1-082.mp4	0
092009_m_54-BL1-088.mp4	0
071309_w_21-PA1-058.mp4	1
102008_w_22-PA3-051.mp4	1
081714_m_36-PA4-036.mp4	1
080314_w_25-PA2-045.mp4	1
082809_m_26-PA2-020.mp4	1
083009_w_42-PA1-042.mp4	1
101015_w_43-PA2-029.mp4	1
082809_m_26-PA4-076.mp4	1
072609_w_23-PA3-058.mp4	1
082208_w_45-BL1-081.mp4	0
073114_m_25-BL1-087.mp4	0
101209_w_61-PA2-007.mp4	1
101916_m_40-PA4-080.mp4	1
071614_m_20-PA4-007.mp4	1
101015_w_43-PA1-022.mp4	1
083009_w_42-PA4-043.mp4	1
082814_w_46-PA1-055.mp4	1
111609_m_65-PA3-048.mp4	1
071614_m_20-PA1-002.mp4	1
072714_m_23-PA4-017.mp4	1
100909_w_65-PA2-003.mp4	1
101514_w_36-PA2-022.mp4	1
120614_w_61-PA4-005.mp4	1
101209_w_61-PA2-023.mp4	1
110909_m_29-PA4-003.mp4	1
110614_m_42-PA3-043.mp4	1
100514_w_51-PA3-071.mp4	1
071911_w_24-PA2-038.mp4	1
110909_m_29-PA2-037.mp4	1
110614_m_42-BL1-083.mp4	0
100117_w_36-PA3-059.mp4	1
111409_w_63-PA3-050.mp4	1
102414_w_58-PA4-071.mp4	1
111409_w_63-PA3-007.mp4	1
101015_w_43-BL1-083.mp4	0
071309_w_21-PA3-012.mp4	1
081617_m_27-PA3-054.mp4	1
081617_m_27-BL1-096.mp4	0
100117_w_36-PA2-009.mp4	1
102008_w_22-BL1-100.mp4	0
100117_w_36-PA2-021.mp4	1
081714_m_36-PA4-043.mp4	1
071911_w_24-PA4-022.mp4	1
073114_m_25-BL1-088.mp4	0
091914_m_46-PA1-067.mp4	1
120614_w_61-PA3-011.mp4	1
073109_w_28-PA1-041.mp4	1
091814_m_37-PA1-028.mp4	1
081714_m_36-PA3-052.mp4	1
100509_w_43-PA3-079.mp4	1
082014_w_24-PA3-014.mp4	1
091814_m_37-PA2-016.mp4	1
091814_m_37-PA4-040.mp4	1
101015_w_43-PA3-065.mp4	1
121813_w_65-PA2-025.mp4	1
081014_w_27-PA3-072.mp4	1
082909_m_47-PA3-057.mp4	1
082714_m_22-PA3-017.mp4	1
071309_w_21-PA3-056.mp4	1
082909_m_47-PA1-015.mp4	1
101809_m_59-PA1-066.mp4	1
121813_w_65-PA3-033.mp4	1
111609_m_65-PA2-076.mp4	1
092514_m_50-BL1-092.mp4	0
092009_m_54-PA2-049.mp4	1
120810_m_38-PA2-067.mp4	1
121813_w_65-PA4-011.mp4	1
111609_m_65-PA2-059.mp4	1
082809_m_26-PA3-017.mp4	1
071709_w_23-PA1-019.mp4	1
080314_w_25-PA4-053.mp4	1
073114_m_25-BL1-081.mp4	0
101916_m_40-PA3-063.mp4	1
120614_w_61-PA4-080.mp4	1
100214_m_50-PA4-063.mp4	1
092514_m_50-PA1-003.mp4	1
